COUNTRY,Country,BIRTH,Place of birth,GENDER,Gender,RATE,Rate,YEAR,Year,Value
BEL,Belgium,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2015,2015,64.2
BEL,Belgium,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2016,2016,64.2
BEL,Belgium,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2017,2017,65.2
BEL,Belgium,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2018,2018,65.9
BEL,Belgium,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2019,2019,65.5
BEL,Belgium,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2020,2020,64.5
BEL,Belgium,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2021,2021,66.8
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2011,2011,75.2
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2012,2012,76.1
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2013,2013,76.5
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2014,2014,76.3
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2015,2015,78.2
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2016,2016,78.6
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2017,2017,79.1
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2018,2018,78.4
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2019,2019,79.3
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2020,2020,74.8
CAN,Canada,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2021,2021,78.6
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,8.3
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,8.2
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,8
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,7.5
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,6.9
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,7.4
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,6.3
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,6
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,5.9
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,9.8
CAN,Canada,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,8
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2011,2011,82.1
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2012,2012,82.9
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2013,2013,83.1
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2014,2014,82.5
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2015,2015,84
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2016,2016,84.9
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2017,2017,84.4
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2018,2018,83.4
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2019,2019,84.3
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2020,2020,82.9
CAN,Canada,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2021,2021,85.4
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2011,2011,63.2
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2012,2012,64.5
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2013,2013,65.1
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2014,2014,64.4
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2015,2015,64.2
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2016,2016,65.3
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2017,2017,66.9
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2018,2018,66.6
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2019,2019,67.5
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2020,2020,62.4
CAN,Canada,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2021,2021,67.4
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,9.3
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,8.7
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,8.4
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,8.4
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,8.1
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,7.9
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,7.3
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,6.7
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,6.7
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,12
CAN,Canada,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,9
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2011,2011,69.7
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2012,2012,70.6
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2013,2013,71.1
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2014,2014,70.4
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2015,2015,69.9
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2016,2016,70.8
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2017,2017,72.2
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2018,2018,71.4
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2019,2019,72.3
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2020,2020,71
CAN,Canada,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2021,2021,74.1
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2011,2011,69
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2012,2012,70.1
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2013,2013,70.6
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2014,2014,70.1
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2015,2015,70.9
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2016,2016,71.7
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2017,2017,72.8
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2018,2018,72.3
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2019,2019,73.2
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2020,2020,68.5
CAN,Canada,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2021,2021,73.3
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,8.8
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,8.4
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,8.2
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,8
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,7.5
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,7.6
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,6.8
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,6.4
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,6.3
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,10.8
CAN,Canada,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,8.5
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2011,2011,75.6
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2012,2012,76.5
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2013,2013,76.9
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2014,2014,76.2
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2015,2015,76.7
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2016,2016,77.6
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2017,2017,78.1
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2018,2018,77.3
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2019,2019,78.1
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2020,2020,76.8
CAN,Canada,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2021,2021,80.1
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2011,2011,79.7
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2012,2012,79.5
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2013,2013,80.6
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2014,2014,84.1
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2015,2015,82.9
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2016,2016,84.9
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2017,2017,86.9
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2018,2018,88.1
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2019,2019,88.4
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2020,2020,87.5
CZE,Czech Republic,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2021,2021,89.3
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,7.2
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,7.3
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,7.3
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,5.7
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,5.3
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,4.5
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,2.3
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,1.8
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,1.3
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,2.6
CZE,Czech Republic,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,2.9
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2011,2011,85.9
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2012,2012,85.7
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2013,2013,87
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2014,2014,89.2
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2015,2015,87.6
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2016,2016,88.9
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2017,2017,89
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2018,2018,89.8
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2019,2019,89.5
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2020,2020,89.9
CZE,Czech Republic,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2021,2021,91.9
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2011,2011,54.6
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2012,2012,54.6
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2013,2013,58.4
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2014,2014,59.5
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2015,2015,59.3
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2016,2016,63.3
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2017,2017,67.9
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2018,2018,70
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2019,2019,69.6
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2020,2020,70.2
CZE,Czech Republic,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2021,2021,69.3
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,10.1
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,11.2
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,9.7
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,8.8
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,8.8
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,7.6
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,3.9
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,3.4
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,4.9
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,3.6
CZE,Czech Republic,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,4
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2011,2011,60.7
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2012,2012,61.5
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2013,2013,64.7
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2014,2014,65.3
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2015,2015,65
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2016,2016,68.5
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2017,2017,70.7
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2018,2018,72.5
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2019,2019,73.2
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2020,2020,72.8
CZE,Czech Republic,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2021,2021,72.2
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2011,2011,67.8
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2012,2012,67.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2013,2013,69.8
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2014,2014,71.8
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2015,2015,71.1
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2016,2016,73.5
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2017,2017,77.5
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2018,2018,79.4
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2019,2019,79.2
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2020,2020,79.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2021,2021,79.8
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,8.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,8.9
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,8.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2014,2014,7
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2015,2015,6.8
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2016,2016,6.1
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2017,2017,3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2018,2018,2.5
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2019,2019,2.9
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2020,2020,3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2021,2021,3.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2011,2011,73.9
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2012,2012,73.8
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2013,2013,76.2
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2014,2014,77.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2015,2015,76.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2016,2016,78.3
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2017,2017,79.9
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2018,2018,81.4
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2019,2019,81.6
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2020,2020,81.8
CZE,Czech Republic,FB,Foreign-born,TOT,Total,P_RATE,Participation rate,2021,2021,82.5
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2011,2011,66.1
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2012,2012,66.1
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2013,2013,67.3
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2014,2014,70.9
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2015,2015,70.6
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2016,2016,72.5
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2017,2017,70.6
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2018,2018,72.6
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2019,2019,72.4
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2020,2020,72.4
DNK,Denmark,FB,Foreign-born,MEN,Men,N_RATE,Employment rate,2021,2021,75.4
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2011,2011,13.8
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2012,2012,13.5
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2013,2013,11.4
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2014,2014,10.8
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2015,2015,10.8
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2016,2016,9.9
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2017,2017,9.9
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2018,2018,9
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2019,2019,7.9
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2020,2020,7.6
DNK,Denmark,FB,Foreign-born,MEN,Men,U_RATE,Unemployment rate,2021,2021,7.3
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2011,2011,76.8
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2012,2012,76.4
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2013,2013,75.9
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2014,2014,79.5
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2015,2015,79.2
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2016,2016,80.5
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2017,2017,78.4
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2018,2018,79.7
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2019,2019,78.6
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2020,2020,78.4
DNK,Denmark,FB,Foreign-born,MEN,Men,P_RATE,Participation rate,2021,2021,81.3
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2011,2011,58.1
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2012,2012,56.8
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2013,2013,59.1
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2014,2014,57.4
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2015,2015,57.3
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2016,2016,61.5
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2017,2017,59.6
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2018,2018,60.4
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2019,2019,59.4
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2020,2020,61.3
DNK,Denmark,FB,Foreign-born,WMN,Women,N_RATE,Employment rate,2021,2021,64.7
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2011,2011,15.1
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2012,2012,15.9
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2013,2013,13.5
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2014,2014,13.9
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2015,2015,13.8
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2016,2016,13
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2017,2017,11.4
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2018,2018,10.7
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2019,2019,9
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2020,2020,9.5
DNK,Denmark,FB,Foreign-born,WMN,Women,U_RATE,Unemployment rate,2021,2021,5.6
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2011,2011,68.4
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2012,2012,67.6
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2013,2013,68.3
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2014,2014,66.6
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2015,2015,66.5
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2016,2016,70.7
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2017,2017,67.3
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2018,2018,67.7
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2019,2019,65.3
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2020,2020,67.8
DNK,Denmark,FB,Foreign-born,WMN,Women,P_RATE,Participation rate,2021,2021,69.9
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2011,2011,61.7
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2012,2012,61.1
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2013,2013,62.9
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2014,2014,63.9
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2015,2015,63.6
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2016,2016,66.8
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2017,2017,65
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2018,2018,66.4
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2019,2019,65.7
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2020,2020,66.7
DNK,Denmark,FB,Foreign-born,TOT,Total,N_RATE,Employment rate,2021,2021,70
DNK,Denmark,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2011,2011,14.5
DNK,Denmark,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2012,2012,14.7
DNK,Denmark,FB,Foreign-born,TOT,Total,U_RATE,Unemployment rate,2013,2013,12.4
